,SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price,Rural,Suburb,Urban
11570,2426,4,1,Urban,2021,169823.36546746868,0,0,1
11571,1322,2,1,Suburb,2001,215162.67168102568,0,1,0
11572,2233,3,2,Suburb,1970,187906.90715094563,0,1,0
11573,1614,4,3,Suburb,1953,204193.7805039053,0,1,0
11574,1328,2,3,Suburb,1998,162002.78551918772,0,1,0
11575,2395,5,1,Rural,1977,209494.5790225021,1,0,0
11576,2483,2,1,Rural,1958,299562.6906994783,1,0,0
11577,1132,3,1,Rural,2002,213944.05321548384,1,0,0
11578,1834,3,2,Suburb,1997,183159.4565395562,0,1,0
11579,1650,2,1,Rural,1994,165007.8582758699,1,0,0
11580,1120,5,3,Rural,1973,140784.5526939628,1,0,0
11581,1605,3,3,Rural,2005,222875.60206078537,1,0,0
11582,2475,3,3,Rural,2001,282845.276057784,1,0,0
11583,1964,5,2,Suburb,2013,207346.4074503765,0,1,0
11584,1128,4,3,Urban,1953,157437.2966723896,0,0,1
11585,2114,3,3,Suburb,1982,208771.98231359,0,1,0
11586,2627,2,3,Urban,1954,288799.59449819603,0,0,1
11587,2598,5,1,Suburb,2011,334360.4457016351,0,1,0
11588,1028,3,3,Suburb,1952,122119.67796429138,0,1,0
11589,1721,4,1,Rural,2002,168107.59873090876,1,0,0
11590,2547,3,1,Rural,1997,258204.4654286456,1,0,0
11591,1332,4,2,Suburb,1970,106737.98739247906,0,1,0
11592,2320,3,2,Rural,2002,209461.28446927248,1,0,0
11593,2153,3,3,Urban,1950,238549.6258164383,0,0,1
11594,2316,2,2,Urban,1975,220222.2219554773,0,0,1
11595,2196,5,1,Rural,1976,253811.9409599444,1,0,0
11596,2743,5,1,Rural,1996,344151.8571428989,1,0,0
11597,1943,2,3,Suburb,1982,272467.36571930203,0,1,0
11598,2047,5,3,Suburb,1993,209692.559092956,0,1,0
11599,2122,5,3,Suburb,2006,235287.74997584888,0,1,0
11600,2429,5,1,Rural,1965,301419.2251006039,1,0,0
11601,1355,3,1,Rural,1986,198322.44513083145,1,0,0
11602,1138,3,3,Suburb,1958,70220.21707942431,0,1,0
11603,2526,4,3,Rural,1978,233015.85146354305,1,0,0
11604,2849,4,1,Urban,1969,332124.17464042257,0,0,1
11605,2197,5,2,Urban,1957,248571.83239821385,0,0,1
11606,1028,5,1,Urban,1996,72529.47361630353,0,0,1
11607,1930,5,2,Suburb,1990,196037.00013968395,0,1,0
11608,1495,2,3,Suburb,1991,206809.05993393497,0,1,0
11609,2013,3,1,Urban,1956,271120.5004783527,0,0,1
11610,1654,5,3,Urban,2009,218768.99180789632,0,0,1
11611,1827,5,3,Urban,1990,199965.91078485496,0,0,1
11612,1350,3,3,Rural,1966,76165.01190025266,1,0,0
11613,1553,4,1,Urban,1986,217479.98593757508,0,0,1
11614,1298,5,1,Urban,2011,215387.22426417825,0,0,1
11615,2743,5,2,Suburb,1993,277552.60705228784,0,1,0
11616,2865,5,1,Suburb,1985,374327.6069892202,0,1,0
11617,2968,5,2,Rural,2013,272760.7660014783,1,0,0
11618,2215,3,2,Urban,1991,272231.6041568178,0,0,1
11619,2695,3,1,Suburb,1979,269248.584276194,0,1,0
11620,1063,3,1,Rural,1955,86294.9395106952,1,0,0
11621,1754,4,3,Rural,1973,152160.70838967903,1,0,0
11622,1769,5,3,Rural,1978,203007.14105967895,1,0,0
11623,2687,4,1,Suburb,1965,259058.73168429144,0,1,0
11624,2238,4,2,Urban,2004,224730.5184989159,0,0,1
11625,1833,3,1,Urban,2019,215026.7889418645,0,0,1
11626,1165,5,3,Urban,1966,211568.4107854061,0,0,1
11627,2566,5,2,Rural,2005,347394.0104252768,1,0,0
11628,2906,4,3,Suburb,1960,212887.76247557945,0,1,0
11629,2255,2,1,Suburb,1977,292558.816438913,0,1,0
11630,2817,2,1,Urban,1956,226606.29833897116,0,0,1
11631,2564,5,1,Rural,1978,314745.11906322464,1,0,0
11632,2218,5,3,Urban,1978,185228.13581090764,0,0,1
11633,1505,4,1,Urban,2010,183260.0279232766,0,0,1
11634,2357,4,1,Rural,2015,318668.4093998978,1,0,0
11635,2791,3,1,Urban,1979,225209.2493472115,0,0,1
11636,1792,4,3,Rural,1968,226389.08917179503,1,0,0
11637,2327,4,3,Suburb,1993,255665.6134672698,0,1,0
11638,1832,2,1,Rural,2005,295011.9014482012,1,0,0
11639,2460,2,3,Suburb,2011,224254.46163726965,0,1,0
11640,2346,2,2,Urban,2014,266822.9598630974,0,0,1
11641,2525,2,2,Urban,1999,345612.920582914,0,0,1
11642,1857,4,2,Urban,1999,161236.68990134462,0,0,1
11643,2937,5,2,Rural,2005,356807.14086034795,1,0,0
11644,2416,2,1,Rural,1965,302445.61391431274,1,0,0
11645,1805,3,2,Suburb,2018,259069.0877599304,0,1,0
11646,2622,3,1,Urban,2014,268472.8107060729,0,0,1
11647,2172,4,1,Rural,1965,197368.4460550326,1,0,0
11648,1760,3,3,Urban,2021,198583.35104779337,0,0,1
11649,1832,2,2,Urban,2019,245310.12320143435,0,0,1
11650,2428,5,1,Urban,2011,182214.74557893776,0,0,1
11651,1282,5,3,Urban,2012,135073.9956545994,0,0,1
11652,2385,2,1,Suburb,1958,197586.94192512764,0,1,0
11653,1378,3,1,Suburb,1988,156938.75758895147,0,1,0
11654,1197,4,3,Rural,2001,206467.25691654047,1,0,0
11655,2014,5,1,Rural,1958,248071.17879145764,1,0,0
11656,2023,2,3,Rural,2015,181303.0519378269,1,0,0
11657,1555,2,2,Suburb,1995,248801.2311978056,0,1,0
11658,1355,3,1,Urban,2018,235061.8616718425,0,0,1
11659,2563,4,1,Suburb,1957,291792.5182533863,0,1,0
11660,2452,4,2,Rural,1979,244263.15107974072,1,0,0
11661,2040,3,1,Suburb,1952,190657.32031490275,0,1,0
11662,1638,2,3,Urban,1979,186705.7402509136,0,0,1
11663,1378,3,3,Urban,1969,158858.92248956772,0,0,1
11664,1679,3,3,Urban,1988,129902.27651747083,0,0,1
11665,1505,3,1,Urban,1998,161282.18485550556,0,0,1
11666,2779,2,2,Suburb,2002,267306.81450460193,0,1,0
11667,1898,5,1,Urban,1962,250876.09283448968,0,0,1
11668,1075,2,2,Urban,1992,125818.55995283712,0,0,1
11669,1230,5,2,Urban,1990,185958.85793476857,0,0,1
11670,2739,5,1,Rural,1990,316115.6099586201,1,0,0
11671,1961,3,2,Rural,1991,144958.0015375835,1,0,0
11672,2271,4,1,Suburb,1953,169239.16819345346,0,1,0
11673,1301,3,1,Urban,1994,139403.33133958315,0,0,1
11674,1725,2,1,Rural,1999,108260.6458064734,1,0,0
11675,1214,4,1,Rural,1965,176194.8557656985,1,0,0
11676,2181,4,3,Rural,2005,236757.0972564929,1,0,0
11677,1068,2,1,Urban,1996,161515.96177039167,0,0,1
11678,1392,2,3,Suburb,2010,226815.8376540641,0,1,0
11679,2108,3,1,Rural,1995,162389.35720622737,1,0,0
11680,1266,2,2,Suburb,1977,143147.03134633438,0,1,0
11681,2092,5,3,Urban,1954,303712.2748680233,0,0,1
11682,1610,5,1,Rural,2021,193657.23587588905,1,0,0
11683,2370,4,1,Suburb,1987,267901.5462896147,0,1,0
11684,2008,3,2,Urban,1999,177715.09254369987,0,0,1
11685,1961,3,2,Rural,1968,202082.55167842103,1,0,0
11686,1727,4,1,Suburb,2013,218016.8025055542,0,1,0
11687,2950,2,2,Suburb,1975,358289.14274085173,0,1,0
11688,1672,3,2,Urban,1964,147480.7771552208,0,0,1
11689,1422,4,3,Rural,2010,197855.6931130896,1,0,0
11690,2629,4,2,Suburb,1982,287775.3923369604,0,1,0
11691,2197,5,2,Rural,2012,269096.6662769623,1,0,0
11692,2700,4,3,Urban,1959,259727.19489264963,0,0,1
11693,1114,2,1,Suburb,2018,142794.034100392,0,1,0
11694,1219,2,3,Rural,1990,182120.77952291144,1,0,0
11695,2979,2,2,Suburb,1958,331985.0239008113,0,1,0
11696,1030,2,3,Rural,1979,60025.91833720625,1,0,0
11697,2546,4,2,Suburb,1987,344525.8598633297,0,1,0
11698,2366,3,3,Urban,2016,233541.34340782303,0,0,1
11699,2400,4,3,Rural,2006,254798.33272288935,1,0,0
11700,2153,3,1,Rural,1981,244759.9915170947,1,0,0
11701,1616,3,2,Suburb,2018,197432.28235667435,0,1,0
11702,1538,3,3,Urban,1997,253080.60761623835,0,0,1
11703,1738,5,3,Urban,2014,103782.36798505408,0,0,1
11704,2025,2,2,Rural,2005,245530.9344141576,1,0,0
11705,1870,5,3,Urban,1997,261300.0069819694,0,0,1
11706,1100,4,1,Urban,1977,141569.947388334,0,0,1
11707,2556,5,2,Suburb,1955,272572.97011877,0,1,0
11708,2081,3,1,Urban,1996,165505.31756962978,0,0,1
11709,2412,4,2,Urban,2014,282793.1512624763,0,0,1
11710,1691,2,1,Suburb,2003,287098.9424883357,0,1,0
11711,1940,3,2,Rural,1964,287907.1799113642,1,0,0
11712,1340,2,3,Suburb,1998,157909.61477907945,0,1,0
11713,1860,5,2,Rural,2010,170155.15333870094,1,0,0
11714,2043,2,3,Suburb,1958,267950.1451539098,0,1,0
11715,2278,4,1,Rural,2009,273593.8510494412,1,0,0
11716,2340,3,3,Rural,1987,156461.50677932514,1,0,0
11717,1037,2,1,Rural,1986,44948.25971981391,1,0,0
11718,1659,5,3,Suburb,2020,317709.0755354517,0,1,0
11719,2560,4,1,Rural,1977,221198.04626259903,1,0,0
11720,2409,3,2,Suburb,1952,254187.50221897665,0,1,0
11721,2656,5,2,Rural,1983,337317.2556460609,1,0,0
11722,1927,3,3,Urban,2018,215413.5461952689,0,0,1
11723,2049,2,2,Rural,2021,193971.4844295594,1,0,0
11724,1453,5,3,Rural,2002,230080.9969908684,1,0,0
11725,2704,5,1,Suburb,2020,325358.4567570468,0,1,0
11726,2346,2,1,Rural,1964,270478.783171449,1,0,0
11727,1736,5,2,Suburb,2020,154409.58079047463,0,1,0
11728,2536,5,2,Rural,2018,284680.2462633512,1,0,0
11729,1818,5,3,Suburb,1986,276302.5471140093,0,1,0
11730,1772,2,3,Urban,1985,200078.45924895,0,0,1
11731,1012,2,1,Suburb,2011,110061.87421463424,0,1,0
11732,1914,3,1,Urban,1969,197314.0156439332,0,0,1
11733,2931,2,3,Urban,1969,353022.0563788036,0,0,1
11734,2583,5,2,Suburb,1956,278680.7298531534,0,1,0
11735,1920,2,2,Urban,1979,214615.721032554,0,0,1
11736,1824,5,3,Rural,1960,144888.7494251381,1,0,0
11737,1370,5,3,Urban,1983,186764.8326073688,0,0,1
11738,2314,5,2,Rural,2014,202239.6885697144,1,0,0
11739,1331,2,2,Rural,1982,172998.85795496128,1,0,0
11740,2629,5,2,Rural,1997,254102.18397878075,1,0,0
11741,1260,3,2,Urban,1969,114509.16751186736,0,0,1
11742,2813,4,3,Urban,1960,286114.53870754945,0,0,1
11743,2894,4,1,Suburb,2015,316224.98182660434,0,1,0
11744,2228,3,2,Suburb,2017,267572.30723581574,0,1,0
11745,1696,4,1,Rural,1971,271312.4665430861,1,0,0
11746,1686,3,1,Suburb,2006,226424.67135405808,0,1,0
11747,1949,2,2,Urban,1993,218508.29562772243,0,0,1
11748,1386,4,3,Rural,1981,205771.144444897,1,0,0
11749,2915,3,1,Rural,1971,260603.0488472471,1,0,0
11750,1820,3,1,Urban,1954,208970.8268781521,0,0,1
11751,1467,5,3,Rural,2018,280301.6882942679,1,0,0
11752,2438,2,2,Suburb,1977,195874.0867480821,0,1,0
11753,1068,3,2,Urban,1963,171301.46508552754,0,0,1
11754,2495,4,3,Suburb,2007,290573.31288036023,0,1,0
11755,2127,5,3,Rural,1996,194712.8824936494,1,0,0
11756,2781,5,1,Suburb,1954,293262.48314572644,0,1,0
11757,2184,5,2,Suburb,1996,304000.2946625849,0,1,0
11758,1199,2,2,Urban,1952,231606.6359865596,0,0,1
11759,1215,3,3,Rural,2008,190872.20903133572,1,0,0
11760,2969,2,3,Urban,1968,335573.5139309449,0,0,1
11761,1211,3,2,Suburb,1956,115277.31086913664,0,1,0
11762,1507,5,2,Rural,1961,193461.33057355628,1,0,0
11763,1015,4,2,Rural,1960,129595.13803553964,1,0,0
11764,2521,4,1,Rural,1971,253914.18143860457,1,0,0
11765,1883,2,1,Rural,1980,96374.3512056794,1,0,0
11766,1331,5,1,Suburb,1952,119335.37625450591,0,1,0
11767,1716,3,2,Urban,2018,161346.83176144623,0,0,1
11768,2900,2,2,Suburb,1982,306492.2728318399,0,1,0
11769,1550,5,2,Suburb,1969,154349.5773170173,0,1,0
11770,2624,2,2,Rural,1980,341832.41065057507,1,0,0
11771,1941,4,2,Urban,2000,268428.90951378754,0,0,1
11772,1255,5,3,Rural,2018,109488.46385030771,1,0,0
11773,1991,2,1,Suburb,1962,195071.24183275,0,1,0
11774,2789,3,2,Suburb,1962,279789.667912161,0,1,0
11775,1727,4,3,Urban,1960,205450.6312875556,0,0,1
11776,1879,3,1,Urban,1954,240849.30914389377,0,0,1
11777,1814,2,3,Suburb,1968,188303.07897012416,0,1,0
11778,2195,5,2,Rural,2018,226142.00932429655,1,0,0
11779,1648,4,3,Urban,2011,256889.59962049703,0,0,1
11780,1999,3,3,Rural,1950,161485.54676083304,1,0,0
11781,2521,3,3,Suburb,1984,353585.28938298614,0,1,0
11782,1470,5,1,Suburb,1954,212476.7473659204,0,1,0
11783,2407,2,3,Urban,2012,275723.62411105976,0,0,1
11784,1689,3,1,Urban,1955,134728.006445883,0,0,1
11785,2612,2,2,Rural,1950,363393.2895532773,1,0,0
11786,1699,2,2,Suburb,1995,253986.4136787017,0,1,0
11787,1506,2,1,Rural,1962,113290.10223556346,1,0,0
11788,1991,5,2,Urban,2004,269734.747637698,0,0,1
11789,2009,2,1,Suburb,1968,190983.30556054707,0,1,0
11790,2550,4,1,Urban,1978,287339.48003848176,0,0,1
11791,1803,5,3,Suburb,1952,268052.67682935257,0,1,0
11792,1830,3,1,Rural,1956,223254.8366034283,1,0,0
11793,2348,5,2,Suburb,1955,335158.35233287624,0,1,0
11794,1213,3,1,Rural,1991,210015.0090591702,1,0,0
11795,2231,4,1,Urban,2011,345711.35184904386,0,0,1
11796,1168,2,1,Suburb,1959,75362.95556117571,0,1,0
11797,2353,2,3,Urban,1980,355332.8924741202,0,0,1
11798,2303,2,1,Rural,1957,165948.00343828593,1,0,0
11799,1977,2,2,Suburb,2019,262098.32840024223,0,1,0
11800,2328,5,3,Urban,1956,241430.1757992155,0,0,1
11801,1145,4,2,Rural,2019,225395.91576852932,1,0,0
11802,2798,3,3,Suburb,1968,355775.04849581496,0,1,0
11803,1515,5,3,Suburb,1976,198213.73112893297,0,1,0
11804,2113,2,2,Suburb,2015,228863.8677762584,0,1,0
11805,1452,2,2,Urban,1998,211201.76203683772,0,0,1
11806,1059,2,3,Suburb,1995,125690.25670787948,0,1,0
11807,2334,3,3,Rural,1988,359134.28884622373,1,0,0
11808,1527,3,2,Rural,1985,150085.59130375335,1,0,0
11809,2250,5,3,Urban,2001,280175.4859022081,0,0,1
11810,2023,4,3,Suburb,2007,289441.8468597426,0,1,0
11811,1473,3,3,Rural,1978,117055.07078074204,1,0,0
11812,2564,5,3,Rural,1958,324930.1104735462,1,0,0
11813,2686,3,3,Suburb,1990,321033.4029024148,0,1,0
11814,1756,5,1,Rural,1975,214644.5763326432,1,0,0
11815,1781,2,1,Suburb,2012,88245.22325186152,0,1,0
11816,2102,3,3,Rural,1977,257685.477113451,1,0,0
11817,1432,2,1,Urban,2002,84639.9316646164,0,0,1
11818,2824,4,3,Urban,2021,384599.4793369953,0,0,1
11819,2176,2,3,Urban,1980,134836.8686022063,0,0,1
11820,2812,4,3,Urban,1992,393110.8123687287,0,0,1
11821,1400,3,1,Rural,1965,113837.47012832508,1,0,0
11822,2302,4,3,Rural,1997,210727.92610096527,1,0,0
11823,1056,2,1,Suburb,1982,89357.63391292846,0,1,0
11824,2002,3,3,Rural,1967,187494.0345282121,1,0,0
11825,1185,5,1,Urban,1980,189556.2042653034,0,0,1
11826,1397,3,1,Urban,1980,133115.20284240085,0,0,1
11827,1604,5,2,Suburb,1960,200561.2614395493,0,1,0
11828,1787,2,3,Suburb,2020,164119.7769328686,0,1,0
11829,1157,3,1,Suburb,1979,170264.82506195683,0,1,0
11830,2810,5,2,Suburb,1968,393544.09840264847,0,1,0
11831,2716,2,3,Urban,1975,242948.652195028,0,0,1
11832,2382,4,1,Rural,1969,250075.4463449262,1,0,0
11833,2463,5,2,Rural,1952,262686.5334338746,1,0,0
11834,1588,4,2,Rural,1971,106294.00931426042,1,0,0
11835,1465,3,2,Rural,1983,123894.36034143392,1,0,0
11836,2686,5,1,Suburb,2003,230746.87274792348,0,1,0
11837,1445,2,3,Rural,2005,171220.33575258328,1,0,0
11838,2773,2,3,Suburb,2012,332380.56238596473,0,1,0
11839,1800,4,2,Suburb,1953,120609.90278199888,0,1,0
11840,2766,2,3,Rural,1952,284931.5040465824,1,0,0
11841,2511,3,2,Rural,1951,273143.34277111903,1,0,0
11842,2553,3,1,Rural,1997,298101.3025104835,1,0,0
11843,2096,4,1,Suburb,1968,251128.639175586,0,1,0
11844,1928,5,3,Suburb,2002,273701.77613273705,0,1,0
11845,2951,2,2,Urban,1955,327333.7576990603,0,0,1
11846,2724,3,1,Urban,1981,243237.4168577632,0,0,1
11847,2973,5,3,Urban,1987,328748.4948356752,0,0,1
11848,1016,3,2,Suburb,1954,153512.779188246,0,1,0
11849,2554,3,1,Suburb,2001,239051.2377432352,0,1,0
11850,1730,5,3,Rural,1984,235250.59144566744,1,0,0
11851,1325,5,2,Urban,2003,151729.25326485088,0,0,1
11852,1994,2,2,Urban,2001,217916.3112076646,0,0,1
11853,2655,4,1,Suburb,1965,258852.5444232279,0,1,0
11854,1612,4,3,Rural,1963,218784.97347682127,1,0,0
11855,1545,3,3,Urban,1957,161167.81063387304,0,0,1
11856,1595,4,2,Urban,1992,170096.8199653237,0,0,1
11857,1920,3,1,Urban,1984,180918.1459109595,0,0,1
11858,2731,5,1,Urban,2019,342827.8698741748,0,0,1
11859,1841,3,3,Rural,2015,242141.11156139092,1,0,0
11860,2225,2,2,Suburb,2014,240960.2441659359,0,1,0
11861,1343,3,3,Suburb,1978,172748.96427923982,0,1,0
11862,2876,3,3,Rural,1957,318456.8964373423,1,0,0
11863,2546,2,2,Urban,2004,216509.4854135841,0,0,1
11864,1858,2,1,Urban,1983,181943.27189717436,0,0,1
11865,2423,4,3,Urban,2005,310057.62675396824,0,0,1
11866,2241,5,2,Rural,1975,215974.00621821347,1,0,0
11867,1444,5,1,Suburb,1997,159862.55242170373,0,1,0
11868,2788,2,2,Suburb,2011,322101.894358827,0,1,0
11869,1221,5,2,Urban,1967,76260.83603126912,0,0,1
11870,2406,3,2,Suburb,1957,314357.70321132086,0,1,0
11871,2904,5,1,Rural,2000,381541.1657283056,1,0,0
11872,1591,2,1,Rural,1958,165773.1842248883,1,0,0
11873,2030,5,1,Rural,1988,226099.6844893568,1,0,0
11874,2295,2,3,Rural,1991,204660.58398772983,1,0,0
11875,2762,4,3,Urban,1985,338477.3597298276,0,0,1
11876,2017,2,1,Urban,2009,196458.68809561327,0,0,1
11877,1015,3,3,Suburb,1973,111407.33965323697,0,1,0
11878,2447,3,2,Rural,1995,286384.5893422075,1,0,0
11879,1523,3,2,Suburb,1957,132092.9391105772,0,1,0
11880,1802,2,2,Rural,1975,129532.48070386292,1,0,0
11881,2776,2,3,Suburb,1984,323757.9099320638,0,1,0
11882,1020,3,1,Suburb,1993,133182.22029573825,0,1,0
11883,2713,5,3,Rural,1998,214369.33497272927,1,0,0
11884,2962,2,3,Suburb,1973,213931.24318286177,0,1,0
11885,1227,5,1,Suburb,2006,110517.62553172647,0,1,0
11886,2007,4,2,Suburb,1965,318379.752029895,0,1,0
11887,2808,4,1,Rural,1990,231582.08580545988,1,0,0
11888,2311,4,2,Urban,1993,273292.2810004955,0,0,1
11889,1808,4,1,Suburb,1955,195860.33198680417,0,1,0
11890,2157,3,3,Suburb,1989,157614.58036028725,0,1,0
11891,2306,2,1,Suburb,1962,140267.8619762163,0,1,0
11892,1403,4,1,Rural,2001,121734.82136886282,1,0,0
11893,2688,3,2,Urban,1971,292104.5502894743,0,0,1
11894,2089,4,1,Rural,1956,352029.73223588755,1,0,0
11895,2672,2,1,Rural,1967,397052.39433693833,1,0,0
11896,2627,4,1,Rural,1957,306289.9305177798,1,0,0
11897,1436,4,1,Rural,1999,184824.9512609732,1,0,0
11898,1828,5,3,Rural,1981,219339.60187312076,1,0,0
11899,1933,5,1,Rural,1954,175595.37725593933,1,0,0
11900,1258,5,1,Urban,1963,119493.29706950004,0,0,1
11901,2989,5,2,Rural,1998,271885.57301181747,1,0,0
11902,1102,4,1,Rural,1951,88479.58149052356,1,0,0
11903,1992,4,3,Urban,1988,247807.48614239832,0,0,1
11904,2590,5,2,Urban,1973,250343.43125411985,0,0,1
11905,1768,2,2,Urban,1962,149577.76966348413,0,0,1
11906,2124,3,1,Rural,1960,213485.28259085497,1,0,0
11907,2221,4,2,Urban,1968,190833.3246993224,0,0,1
11908,1812,5,2,Rural,1993,171288.6804247761,1,0,0
11909,1225,3,1,Rural,1953,92411.68879232644,1,0,0
11910,1942,5,3,Suburb,2002,194230.9479375237,0,1,0
11911,1462,5,3,Rural,1977,309877.25448219455,1,0,0
11912,1236,2,1,Suburb,1991,138257.07659854073,0,1,0
11913,2049,2,2,Suburb,1998,263537.6660550435,0,1,0
11914,2144,4,1,Urban,2017,235421.67215003248,0,0,1
11915,2933,5,1,Suburb,1965,247238.3172082584,0,1,0
11916,1505,3,2,Suburb,1975,204453.3306717368,0,1,0
11917,2205,4,2,Suburb,1980,229017.6826927623,0,1,0
11918,2734,2,1,Rural,2004,266446.8305704697,1,0,0
11919,1813,4,2,Urban,1956,213713.2074069499,0,0,1
11920,1766,4,2,Urban,1965,215516.5149568905,0,0,1
11921,1633,5,3,Urban,1997,268609.8213184868,0,0,1
11922,2566,3,3,Rural,2007,273009.6882715521,1,0,0
11923,2338,2,1,Urban,1987,185858.9858346973,0,0,1
11924,1990,4,1,Rural,1962,220444.1239501869,1,0,0
11925,2820,4,1,Urban,2003,362746.45072992274,0,0,1
11926,1617,5,3,Urban,2003,208243.005559879,0,0,1
11927,2759,4,2,Urban,1986,301352.17437062494,0,0,1
11928,1272,3,1,Suburb,2013,68917.45242927439,0,1,0
11929,2933,5,3,Suburb,1972,375045.4897814908,0,1,0
11930,1231,2,1,Rural,2001,219328.9705344011,1,0,0
11931,2443,4,3,Suburb,1955,287196.0228342978,0,1,0
11932,1767,4,3,Rural,1961,221565.32003056307,1,0,0
11933,2465,5,2,Rural,1960,296354.010003651,1,0,0
11934,1495,4,3,Suburb,1995,187880.06269453975,0,1,0
11935,2047,2,2,Suburb,1961,162937.54769067484,0,1,0
11936,2132,3,1,Urban,2021,187816.2649769037,0,0,1
11937,2726,3,2,Urban,1960,299216.35159010434,0,0,1
11938,1501,5,1,Rural,1959,102171.58988660286,1,0,0
11939,2882,4,1,Urban,1978,361111.1365417621,0,0,1
11940,1024,5,2,Urban,2014,71577.0379073765,0,0,1
11941,2210,5,1,Rural,1988,321674.8596716501,1,0,0
11942,1287,5,1,Rural,1955,174300.57413877925,1,0,0
11943,2651,5,1,Suburb,1994,238133.9821138073,0,1,0
11944,1337,5,1,Rural,2001,77270.79966989154,1,0,0
11945,2901,4,3,Rural,1983,370413.3990839518,1,0,0
11946,2937,3,3,Rural,1995,306633.60563109955,1,0,0
11947,2060,3,2,Suburb,2006,173510.98561609464,0,1,0
11948,2817,3,3,Suburb,1962,429027.53684476775,0,1,0
11949,1136,4,3,Urban,1988,172964.7984976416,0,0,1
11950,1507,4,3,Urban,1967,190402.13134826903,0,0,1
11951,1226,5,3,Urban,1963,108044.79976911568,0,0,1
11952,1319,3,3,Suburb,1970,192005.2046498571,0,1,0
11953,2863,5,3,Suburb,1981,321633.7707291808,0,1,0
11954,1915,3,2,Rural,1980,196485.27008208295,1,0,0
11955,2205,2,2,Rural,1985,280279.86865371733,1,0,0
11956,2897,4,2,Suburb,1973,284948.1756328951,0,1,0
11957,1085,2,3,Rural,1978,106429.82205572116,1,0,0
11958,2490,3,3,Suburb,1959,319233.543213845,0,1,0
11959,1925,5,3,Urban,2016,252789.95890768955,0,0,1
11960,1052,4,1,Urban,2008,104493.1397667602,0,0,1
11961,1859,4,3,Urban,1971,324794.1906858294,0,0,1
11962,1866,5,2,Urban,1951,262477.573451496,0,0,1
11963,2258,2,1,Suburb,1973,190282.84265446465,0,1,0
11964,2982,2,1,Suburb,1967,280362.1269527639,0,1,0
11965,2802,2,3,Rural,1967,274226.6119812579,1,0,0
11966,2822,2,3,Suburb,2002,319684.4033481866,0,1,0
11967,1432,4,2,Suburb,2012,219126.64527274185,0,1,0
11968,2519,3,2,Suburb,2004,343082.1317830249,0,1,0
11969,1998,5,3,Suburb,1951,144040.28370457294,0,1,0
11970,1099,3,2,Urban,1985,140208.16019444485,0,0,1
11971,1989,3,2,Urban,1962,217455.9288931812,0,0,1
11972,1598,2,3,Urban,1964,221650.66138884265,0,0,1
11973,1402,3,2,Rural,2001,202161.1158288788,1,0,0
11974,1395,2,1,Urban,1973,202611.6711360128,0,0,1
11975,2550,2,1,Urban,1982,261108.01683879463,0,0,1
11976,1414,3,2,Suburb,2016,237923.71509132715,0,1,0
11977,1938,5,1,Suburb,1989,184384.97313232228,0,1,0
11978,2636,3,2,Urban,1958,366307.68051095866,0,0,1
11979,1676,3,1,Rural,1964,239429.37520586827,1,0,0
11980,1462,4,2,Urban,2012,122178.80447151697,0,0,1
11981,1540,2,3,Urban,1998,86340.4987971983,0,0,1
11982,2649,4,2,Urban,1988,278944.2832122646,0,0,1
11983,2642,5,3,Suburb,1989,214681.09412518924,0,1,0
11984,2945,3,2,Rural,1980,264713.404626499,1,0,0
11985,2387,4,2,Rural,1966,243500.10219540595,1,0,0
11986,2153,4,3,Suburb,1987,162402.0751714297,0,1,0
11987,1083,3,1,Urban,1997,18465.22651027632,0,0,1
11988,1270,3,3,Rural,1996,158223.7882660233,1,0,0
11989,1243,2,1,Rural,1994,216422.0262332716,1,0,0
11990,1387,2,2,Rural,1964,204865.46298745144,1,0,0
11991,1213,4,1,Suburb,2020,-4910.415323148307,0,1,0
11992,1817,3,2,Suburb,1994,174619.30546804672,0,1,0
11993,2189,2,3,Urban,1969,237096.21321493387,0,0,1
11994,2814,2,1,Suburb,2013,352118.54903449654,0,1,0
